ID,分類1,分類2,名称,住所,電話,ＦＡＸ,経度,緯度
12031,避難所,鳥取市,鹿野地区コミュニティ施設,鳥取市鹿野町鹿野1820-1,,,134.0632477,35.45964088
12035,避難所,鳥取市,妙光寺,鳥取市鹿野町鹿野330,857842493,,134.0689751,35.46239965
12036,避難所,鳥取市,農業者トレーニングセンター駐車場,鳥取市鹿野町鹿野342,,,134.0688851,35.46320255
12040,避難所,鳥取市,法楽寺公民館,鳥取市鹿野町末用2421,,,134.0736909,35.45524841
12038,避難所,鳥取市,鹿野中学校,鳥取市鹿野町鹿野896,857842105,857843219,134.0652444,35.45967706
12037,避難所,鳥取市,幼児センターこじか園,鳥取市鹿野町鹿野583-3,857842251,,134.0681732,35.46300356
12040,避難所,鳥取市,法楽寺公民館,鳥取市鹿野町末用2421,,,134.0736909,35.45524841
12041,避難所,鳥取市,鬼入道都市交流センター,鳥取市鹿野町末用986-1,,,134.0737779,35.44252042
12042,避難所,鳥取市,小鷲河地区コミュニティ施設体育館,鳥取市鹿野町小別所355,,,134.0299578,35.44782169
12043,避難所,鳥取市,小畑集会所,鳥取市鹿野町水谷652,,,134.0601143,35.4453715
12044,避難所,鳥取市,小鷲河地区公民館,鳥取市鹿野町鷲峰741-1,857842054,,134.0294229,35.44646982
12048,避難所,八頭町,大御門体育センター,八頭町郡家殿261,,,134.2842023,35.38854624
12049,避難所,八頭町,大御門保育所庭園,八頭町郡家殿282-2,,,134.2837294,35.38908718
12050,避難所,八頭町,下私都保育所・庭園,八頭町大坪69-1,,,134.284372,35.42887961
12051,避難所,八頭町,上私都活性化施設,八頭町麻生183-5,,,134.346256,35.40041825
12052,避難所,若桜町,観音寺,若桜町小船283,858830109,,134.4612252,35.29963259
12054,避難所,智頭町,（旧）土師小学校校庭,智頭町埴師54,,,134.2296904,35.23953624
12055,避難所,智頭町,（旧）富沢小学校,智頭町新見382,858750373,,134.2010368,35.25626957
12056,避難所,智頭町,智頭小学校,智頭町智頭320,858750044,,134.2330861,35.26855808
12053,避難所,智頭町,（旧）土師小学校,智頭町埴師54,858750149,,134.2296684,35.24002309
12057,避難所,智頭町,智頭農林高等学校,智頭町智頭711-1,858750655,,134.2340971,35.26664534
12059,避難所,智頭町,真鹿野公民館,智頭町真鹿野,,,134.2191842,35.20862994
12060,避難所,智頭町,下西地区多目的集会所,智頭町西宇塚,,,134.1846877,35.21636353
12063,避難所,智頭町,浅見公民館,智頭町西野,,,134.2808615,35.27180608
12061,避難所,智頭町,新田人形浄瑠璃の館,智頭町西谷620-1,858751994,,134.2742522,35.2172589
12065,避難所,智頭町,惣地公民館,智頭町惣地245,858710141,,134.2039594,35.26330909
12063,避難所,智頭町,浅見公民館,智頭町西野,,,134.2808615,35.27180608
12064,避難所,智頭町,西野公民館,智頭町西野,,,134.2771316,35.2708907
12065,避難所,智頭町,惣地公民館,智頭町惣地245,858710141,,134.2039594,35.26330909
12066,避難所,智頭町,大屋公民館,智頭町大屋,,,134.2310024,35.21339422
12067,避難所,智頭町,西光寺,智頭町大内179,858750434,,134.279823,35.25487636
12068,避難所,智頭町,大内コミュニティセンター,智頭町大内,,,134.2799429,35.25604614
12069,避難所,智頭町,宮ノ本公民館,智頭町大背,,,134.1978451,35.21267149
12070,避難所,智頭町,口早野公民館,智頭町大背,,,134.1990755,35.21203149
12071,避難所,智頭町,那岐地区公民館,智頭町大背123-1,858780611,,134.210137,35.21298048
12072,避難所,智頭町,極楽寺,智頭町大背860,858780448,,134.1936755,35.21181732
12073,避難所,智頭町,那岐神社,智頭町大背708,858780030,,134.1943454,35.21365634
12075,避難所,智頭町,池本公民館,智頭町大呂,,,134.289574,35.27426611
12074,避難所,智頭町,大呂公民館,智頭町大呂,,,134.2901657,35.27641944
12077,避難所,智頭町,山形第二地区公民館,智頭町芦津45,858769290,,134.2996254,35.29316951
12076,避難所,智頭町,中島公民館,智頭町大呂,,,134.2891088,35.27221545
12080,避難所,智頭町,宇波公民館,智頭町宇波,,,134.1663624,35.24738415
12079,避難所,智頭町,芦津集会所,智頭町芦津,,,134.3051151,35.28884457
12082,避難所,智頭町,栃本公民館,智頭町奥本,,,134.2036759,35.21004774
12081,避難所,智頭町,奥西地区多目的集会所,智頭町奥西,,,134.1797141,35.21226632
12084,避難所,智頭町,河津原公民館,智頭町河津原,,,134.175768,35.20951967
12084,避難所,智頭町,河津原公民館,智頭町河津原,,,134.175768,35.20951967
12085,避難所,智頭町,岩神公民館,智頭町岩神,,,134.2238721,35.26858568
12088,避難所,智頭町,慶所公民館,智頭町慶所222-4,858710331,,134.2239085,35.22171984
12086,避難所,智頭町,山形第一地区公民館,智頭町郷原259,858753120,,134.2770959,35.26611748
12090,避難所,智頭町,大坪公民館,智頭町三吉515-1,858710225,,134.227775,35.22615025
12092,避難所,智頭町,三田集会所,智頭町三田,,,134.2268944,35.25237988
12089,避難所,智頭町,口宇波公民館,智頭町口宇波,,,134.1843227,35.24236095
12093,避難所,智頭町,市瀬公民館,智頭町市瀬,,,134.2209229,35.28862657
12094,避難所,智頭町,湯屋公民館,智頭町市瀬,,,134.2307181,35.27998713
12087,避難所,智頭町,駒帰公民館,智頭町駒帰,,,134.317363,35.22246203
12094,避難所,智頭町,湯屋公民館,智頭町市瀬,,,134.2307181,35.27998713
12095,避難所,智頭町,鳥巣公民館,智頭町市瀬,,,134.2281693,35.28205501
12096,避難所,智頭町,板井原公民館,智頭町市瀬,,,134.2491409,35.2909543
12097,避難所,智頭町,篠坂公民館,智頭町篠坂194,858710215,,134.256707,35.26087166
12098,避難所,智頭町,三明公民館,智頭町埴師191-1,858710143,,134.2310094,35.23878833
12099,避難所,智頭町,土師地区公民館,智頭町埴師656-2,858753121,,134.2268738,35.2348846
12100,避難所,智頭町,土師駅前公民館,智頭町三吉,,,134.2258222,35.2333958
12101,避難所,智頭町,石田公民館,智頭町埴師622-1,858710090,,134.2280168,35.23479458
12102,避難所,智頭町,富沢地区公民館,智頭町新見225-2,858753122,,134.2032134,35.25662999
12103,避難所,智頭町,山郷地区公民館,智頭町中原99-2,858753123,,134.2894019,35.23261101
12104,避難所,智頭町,中田公民館,智頭町中田,,,134.2126054,35.26045716
12108,避難所,智頭町,南方公民館,智頭町南方,,,134.2410666,35.26194562
12107,避難所,智頭町,米井公民館,智頭町南方,,,134.2443903,35.25402283
12111,避難所,智頭町,中町公民館,智頭町智頭554-1,,,134.2296894,35.26937895
12112,避難所,智頭町,上町公民館,智頭町智頭,,,134.2316933,35.26890274
12106,避難所,智頭町,沖代公民館,智頭町南方,,,134.2392077,35.26160839
12110,避難所,智頭町,下町公民館,智頭町智頭,,,134.2286125,35.27082079
12105,避難所,智頭町,東宇塚公民館,智頭町東宇塚,,,134.1863914,35.21308806
12109,避難所,智頭町,波多集落学習塾,智頭町波多301-1,858751510,,134.1717175,35.26306245
12115,避難所,智頭町,河二公民館,智頭町智頭,,,134.2291725,35.26733749
12115,避難所,智頭町,河二公民館,智頭町智頭,,,134.2291725,35.26733749
12117,避難所,智頭町,八河谷公民館,智頭町八河谷,,,134.3101382,35.29954602
12114,避難所,智頭町,上市場公民館,智頭町智頭,,,134.2391263,35.26633958
12118,避難所,智頭町,尾見公民館,智頭町尾見,,,134.2865427,35.24250893
12121,避難所,智頭町,毛谷公民館,智頭町毛谷,,,134.2643952,35.26111771
12119,避難所,智頭町,福原公民館,智頭町福原,,,134.30398,35.22881123
12116,避難所,智頭町,河三公民館,智頭町智頭,,,134.2280538,35.26593226
12120,避難所,智頭町,穂見公民館,智頭町穂見,,,134.2384849,35.24337092
12123,避難所,智頭町,野原公民館,智頭町野原,,,134.2142668,35.21262738
12125,避難所,若桜町,岸野公民館,若桜町岸野,,,134.408768,35.32876187
12124,避難所,若桜町,口屋堂羅公民館,若桜町屋堂羅,,,134.4083208,35.34508046
12125,避難所,若桜町,岸野公民館,若桜町岸野,,,134.408768,35.32876187
12129,避難所,若桜町,糸白見公民館,若桜町糸白見,,,134.4141336,35.32156763
12127,避難所,若桜町,根安公民館,若桜町根安,,,134.420294,35.32016766
12128,避難所,若桜町,三倉公民館,若桜町三倉,,,134.3906284,35.33860893
12126,避難所,若桜町,岩屋堂公民館,若桜町岩屋堂,,,134.4308125,35.29991406
12131,避難所,若桜町,赤松公民館,若桜町赤松,,,134.3942609,35.36066642
12130,避難所,若桜町,須澄公民館,若桜町須澄,,,134.421091,35.31260694
12133,避難所,若桜町,長砂公民館,若桜町長砂,,,134.4228367,35.33492051
12132,避難所,若桜町,大炊公民館,若桜町大炊,,,134.4074921,35.3330846
12134,避難所,若桜町,来見野公民館,若桜町来見野,,,134.4032464,35.37668391
12136,避難所,若桜町,渕見公民館,若桜町渕見,,,134.4462576,35.34691808
12135,避難所,若桜町,落折公民館,若桜町落折,,,134.4820657,35.29767847
12137,避難所,若桜町,茗荷谷公民館,若桜町茗荷谷,,,134.4665398,35.35213406
12138,避難所,八頭町,中私都保育所・園庭,八頭町下津黒87-10,,,134.3084135,35.41905639
12139,避難所,八頭町,中私都改善センター,八頭町下津黒87-10,,,134.3086007,35.41925471
12140,避難所,八頭町,八東ふれあいスポーツ センター,八頭町安井宿423-1,,,134.3033254,35.37532127
12141,避難所,湯梨浜町,旭公民館,湯梨浜町旭,,,133.9004023,35.46788294
12142,避難所,湯梨浜町,引地公民館,湯梨浜町引地,,,133.8953523,35.46281689
12143,避難所,湯梨浜町,宇谷集会所,湯梨浜町宇谷,,,133.9134686,35.50766109
12145,避難所,湯梨浜町,ふれあいホール,湯梨浜町宇野,,,133.8941923,35.50609778
12148,避難所,湯梨浜町,園農村広場,湯梨浜町園,,,133.9323326,35.5105204
12149,避難所,湯梨浜町,園公民館,湯梨浜町園665,,,133.9358199,35.51074605
12150,避難所,湯梨浜町,浅津保育所（H24年度建物を解体）,湯梨浜町下浅津235-1,,,133.8789905,35.48726266
12151,避難所,湯梨浜町,下浅津研修センター,湯梨浜町下浅津,858352143,,133.8792224,35.48754242
12152,避難所,湯梨浜町,文化会館,湯梨浜町久見412-1,,,133.9046024,35.46445729
12153,避難所,湯梨浜町,中央公民館羽合分館,湯梨浜町久留,,,133.8642853,35.48964352
12154,避難所,湯梨浜町,久留西公民館,湯梨浜町久留,,,133.8688607,35.49148857
12155,避難所,湯梨浜町,宮内研修センター,湯梨浜町宮内,,,133.9010075,35.48526411
12156,避難所,湯梨浜町,橋津地区公民館,湯梨浜町橋津177-1,,,133.8770373,35.50075806
12157,避難所,湯梨浜町,橋津保育所（建物はそのまま）,湯梨浜町橋津177-1,,,133.8772133,35.50108587
12159,避難所,湯梨浜町,高辻公民館,湯梨浜町高辻,,,133.9146232,35.45770918
12158,避難所,湯梨浜町,光吉集会所,湯梨浜町光吉,,,133.8730648,35.49235792
12160,避難所,湯梨浜町,国信公民館,湯梨浜町国信,,,133.9100717,35.45620444
12163,避難所,湯梨浜町,小鹿谷公民館,湯梨浜町小鹿谷,,,133.9029489,35.45880679
12161,避難所,湯梨浜町,佐美公民館,湯梨浜町佐美,,,133.8665704,35.45185549
12164,避難所,湯梨浜町,小浜構造改善センター,湯梨浜町小浜,,,133.9619616,35.51823196
12162,避難所,湯梨浜町,漆原公民館,湯梨浜町漆原,,,133.9276968,35.4847393
12166,避難所,湯梨浜町,松崎２区公民館,湯梨浜町松崎,,,133.9041213,35.4726621
12167,避難所,湯梨浜町,松崎３区公民館,湯梨浜町松崎,,,133.9040443,35.47251821
12167,避難所,湯梨浜町,松崎３区公民館,湯梨浜町松崎,,,133.9040443,35.47251821
12168,避難所,湯梨浜町,松崎５区公民館,湯梨浜町松崎,,,133.9033824,35.47122033
12170,避難所,湯梨浜町,埴見公民館,湯梨浜町埴見,,,133.8757349,35.44901527
12169,避難所,湯梨浜町,小規模多機能型居宅介護事業所「しじみの郷」（旧老人福祉センター）,湯梨浜町上浅津123-2,,,133.8810285,35.48244138
12171,避難所,湯梨浜町,水下地区多目的集会所,湯梨浜町水下,,,133.8677683,35.48811333
12172,避難所,湯梨浜町,石脇公民館,湯梨浜町石脇,,,133.9492667,35.51507069
12175,避難所,湯梨浜町,浜地区会館,湯梨浜町はわい長瀬1700-2,,,133.8663595,35.50001791
12174,避難所,湯梨浜町,川上公民館,湯梨浜町川上,,,133.9253924,35.46038385
12178,避難所,湯梨浜町,長瀬中部公民館,湯梨浜町はわい長瀬,858353930,,133.8627553,35.49108482
12179,避難所,湯梨浜町,長瀬中央公民館,湯梨浜町はわい長瀬,,,133.8648171,35.49098701
12177,避難所,湯梨浜町,長瀬西部公民館,湯梨浜町はわい長瀬,,,133.858378,35.49097247
12178,避難所,湯梨浜町,長瀬中部公民館,湯梨浜町はわい長瀬,858353930,,133.8627553,35.49108482
12179,避難所,湯梨浜町,長瀬中央公民館,湯梨浜町はわい長瀬,,,133.8648171,35.49098701
12183,避難所,湯梨浜町,田後集会所,湯梨浜町田後600-3,,,133.8528123,35.48234174
12181,避難所,湯梨浜町,新川キャンピングセンター,湯梨浜町はわい長瀬2293-2,,,133.8622367,35.50306458
12180,避難所,湯梨浜町,長瀬東部公民館,湯梨浜町はわい長瀬,858354212,,133.8668006,35.4920588
12182,避難所,湯梨浜町,長和田公民館,湯梨浜町長和田,,,133.881257,35.46264448
12184,避難所,湯梨浜町,田後第二集会所,湯梨浜町田後,,,133.8590138,35.48157624
12187,避難所,湯梨浜町,筒地集会所,湯梨浜町筒地,,,133.9600558,35.50158208
12186,避難所,湯梨浜町,湯梨浜学園,湯梨浜町田畑32-1,,,133.9076846,35.46000911
12187,避難所,湯梨浜町,筒地集会所,湯梨浜町筒地,,,133.9600558,35.50158208
12188,避難所,湯梨浜町,藤津公民館,湯梨浜町藤津,,,133.9062032,35.47932332
12189,避難所,湯梨浜町,南谷公民館,湯梨浜町南谷,,,133.8811953,35.49466408
12191,避難所,湯梨浜町,白石公民館,湯梨浜町白石,,,133.9271084,35.47500645
12190,避難所,湯梨浜町,はわいトレーニングセンター,湯梨浜町南谷536-1,,,133.887169,35.49229316
12192,避難所,湯梨浜町,別所公民館,湯梨浜町別所,,,133.9135246,35.45220923
12193,避難所,湯梨浜町,泊２区公民館,湯梨浜町泊,,,133.9409574,35.51382399
12194,避難所,湯梨浜町,泊１区公民館,湯梨浜町泊,,,133.9380685,35.51330111
12195,避難所,湯梨浜町,漁村センター,湯梨浜町泊1571-6,,,133.9395419,35.51447077
12199,避難所,湯梨浜町,泊体育館,湯梨浜町泊1258-1,,,133.9446125,35.51382096
12197,避難所,湯梨浜町,青少年の家,湯梨浜町泊1117-1,,,133.9422312,35.51427182
12198,避難所,湯梨浜町,泊海の子広場,湯梨浜町泊,,,133.942005,35.51655037
12199,避難所,湯梨浜町,泊体育館,湯梨浜町泊1258-1,,,133.9446125,35.51382096
12200,避難所,湯梨浜町,方面公民館,湯梨浜町方面,,,133.9164485,35.45507414
12201,避難所,湯梨浜町,門田公民館,湯梨浜町門田381,,,133.8714777,35.46605115
12202,避難所,湯梨浜町,舎人会館,湯梨浜町方地1208,,,133.9193584,35.48113432
12203,避難所,湯梨浜町,北福公民館,湯梨浜町北福,,,133.9292234,35.48814296
12204,避難所,湯梨浜町,福永公民館,湯梨浜町北福,,,133.9217674,35.4894041
12205,避難所,湯梨浜町,野方公民館,湯梨浜町野方,,,133.9191246,35.47783309
12206,避難所,湯梨浜町,中央公民館,湯梨浜町龍島505,,,133.8967991,35.4670717
12207,避難所,琴浦町,逢束５区公民館,琴浦町逢束,,,133.7019318,35.50480164
12208,避難所,琴浦町,徳万地区公民館,琴浦町徳万,,,133.6938506,35.50115471
12209,避難所,琴浦町,逢束自治公民館,琴浦町逢束,,,133.7032765,35.5056667
12210,避難所,琴浦町,浦安地区公民館,琴浦町浦安,858522796,,133.6928798,35.49348127
12211,避難所,琴浦町,下伊勢東公民館,琴浦町下伊勢,,,133.6978358,35.49507684
12212,避難所,琴浦町,東伯文化センター,琴浦町下伊勢355-5,,,133.6972505,35.49758845
12213,避難所,琴浦町,下大江公民館,琴浦町下大江,,,133.698879,35.47747909
12214,避難所,琴浦町,松井公民館,琴浦町下大江,,,133.7009514,35.46957375
12215,避難所,琴浦町,笠見公民館,琴浦町笠見,,,133.6796977,35.50091592
12216,避難所,琴浦町,丸尾公民館,琴浦町丸尾,,,133.6900036,35.50162033
12217,避難所,琴浦町,以西地区公民館,琴浦町宮木207,858557550,,133.6310404,35.46576741
12219,避難所,琴浦町,古布庄運動広場,琴浦町別宮,,,133.6604773,35.42483185
12218,避難所,琴浦町,金屋公民館,琴浦町金屋,,,133.7051279,35.47798379
12220,避難所,琴浦町,古布庄地域構造改善センター,琴浦町古長186-1,,,133.6650624,35.42871572
12222,避難所,琴浦町,公文公民館,琴浦町公文,,,133.690368,35.46617121
12223,避難所,琴浦町,成美地区公民館,琴浦町佐崎12-1,,,133.6267805,35.49773876
12221,避難所,琴浦町,光公民館,琴浦町光,,,133.6203679,35.50451333
12226,避難所,琴浦町,三本杉ふるさと分校,琴浦町三本杉,,,133.6423022,35.40575732
12227,避難所,琴浦町,下三本杉公民館,琴浦町三本杉,,,133.6483806,35.41402244
12225,避難所,琴浦町,南部ふるさと広場,琴浦町三本杉,,,133.6428255,35.40575085
12227,避難所,琴浦町,下三本杉公民館,琴浦町三本杉,,,133.6483806,35.41402244
12228,避難所,琴浦町,家畜改良センター（鳥取牧場事務所）,琴浦町出上,,,133.6373641,35.50566043
12230,避難所,琴浦町,赤碕文化センター,琴浦町出上230-1,,,133.6275347,35.50281327
12231,避難所,琴浦町,東桜ケ丘公民館,琴浦町出上,,,133.6363439,35.50521994
12229,避難所,琴浦町,南出上公民館,琴浦町出上,,,133.6278098,35.50043334
12233,避難所,琴浦町,水口公民館,琴浦町勝田,,,133.6331885,35.49870128
12232,避難所,琴浦町,大石公民館,琴浦町勝田,,,133.6299249,35.49442857
12235,避難所,琴浦町,県畜産試験場事務所,琴浦町松谷606,,,133.6417791,35.5039718
12234,避難所,琴浦町,上赤碕公民館,琴浦町松谷,,,133.6450008,35.50421788
12236,避難所,琴浦町,松ヶ丘公民館,琴浦町松谷,,,133.6453317,35.49619407
12237,避難所,琴浦町,森藤公民館,琴浦町森藤,,,133.7022423,35.46112854
12238,避難所,琴浦町,杉下公民館,琴浦町杉下,,,133.702957,35.47059261
12239,避難所,琴浦町,平和公民館,琴浦町杉下,,,133.7183967,35.46132645
12241,避難所,琴浦町,分乗寺公民館,琴浦町西宮,,,133.631801,35.48593296
12240,避難所,琴浦町,杉地公民館,琴浦町杉地,,,133.6903089,35.4472708
12243,避難所,琴浦町,仲之町公民館,琴浦町赤碕,,,133.6471856,35.51493615
12242,避難所,琴浦町,今在家公民館,琴浦町西宮,,,133.6311167,35.49125165
12245,避難所,琴浦町,赤碕地区公民館,琴浦町赤碕1547-5,,,133.6495346,35.51347624
12247,避難所,琴浦町,駅前通り公民館,琴浦町赤碕,,,133.633745,35.51266356
12244,避難所,琴浦町,八幡町公民館,琴浦町赤碕,,,133.6413198,35.5151432
12247,避難所,琴浦町,駅前通り公民館,琴浦町赤碕,,,133.633745,35.51266356
12248,避難所,琴浦町,大山町公民館,琴浦町赤碕,,,133.6366674,35.51170759
12249,避難所,琴浦町,西地蔵町公民館,琴浦町赤碕,,,133.6374279,35.51328542
12251,避難所,琴浦町,漁村環境改善センター,琴浦町赤碕,,,133.6552611,35.51104282
12250,避難所,琴浦町,西仲町公民館,琴浦町赤碕,,,133.6449588,35.51428725
12252,避難所,琴浦町,赤碕ふれあい交流会館,琴浦町赤碕1880-112,858552155,,133.6338113,35.50593896
12253,避難所,琴浦町,赤碕地域コミュニティーセンター（役場分庁舎）,琴浦町赤碕1140-1,858550111,,133.6380003,35.51541337
12254,避難所,琴浦町,倉坂多目的集会所,琴浦町倉坂532,,,133.6724934,35.46758726
12255,避難所,琴浦町,上郷地区コミュニティー施設,琴浦町大杉547,858523066,,133.6771639,35.4571729
12256,避難所,琴浦町,太一垣公民館,琴浦町太一垣,,,133.6223985,35.49302978
12257,避難所,琴浦町,国主公民館,琴浦町太一垣,,,133.6215922,35.49914056
12259,避難所,琴浦町,竹内公民館,琴浦町竹内,,,133.6320193,35.4777564
12260,避難所,琴浦町,下中村公民館,琴浦町中村,,,133.6212078,35.48742301
12261,避難所,琴浦町,中尾公民館,琴浦町中尾352,,,133.7070751,35.49087632
12258,避難所,琴浦町,大父木地公民館,琴浦町大父,,,133.6210163,35.4238674
12262,避難所,琴浦町,槻下公民館,琴浦町槻下,,,133.7147701,35.49086732
12263,避難所,琴浦町,伊勢崎地区コミュニティー施設,琴浦町槻下2268-1,858532900,,133.7098885,35.4823672
12264,避難所,琴浦町,伊勢崎地区コミュニティー施設多目的広場,琴浦町槻下2268-1,,,133.7090036,35.48252377
12265,避難所,琴浦町,田越公民館,琴浦町田越,,,133.6850118,35.49301964
12267,避難所,琴浦町,東伯勤労者体育センター,琴浦町徳万579-2,858522797,,133.6933336,35.49621485
12269,避難所,琴浦町,八橋７区公民館,琴浦町八橋,,,133.6684258,35.50572985
12267,避難所,琴浦町,東伯勤労者体育センター,琴浦町徳万579-2,858522797,,133.6933336,35.49621485
12268,避難所,琴浦町,梅田公民館,琴浦町梅田,,,133.6064981,35.51422887
12270,避難所,琴浦町,八橋３区公民館,琴浦町八橋,,,133.6757572,35.50535065
12271,避難所,琴浦町,大成公民館,琴浦町八橋3457-10,,,133.6543512,35.47143198
12272,避難所,琴浦町,立石区公民館,琴浦町八橋,,,133.6712244,35.49915077
12273,避難所,琴浦町,下市公民館,琴浦町八幡,,,133.6249092,35.5128898
12274,避難所,琴浦町,向原公民館,琴浦町八幡,,,133.6206976,35.50949102
12275,避難所,琴浦町,八反田公民館,琴浦町八反田,,,133.6870322,35.43659118
12276,避難所,琴浦町,尾張公民館,琴浦町尾張,,,133.6105004,35.49748091
12277,避難所,琴浦町,美好公民館,琴浦町美好,,,133.6914759,35.47620056
12278,避難所,琴浦町,福永公民館,琴浦町福永,,,133.6668351,35.4511377
12279,避難所,琴浦町,別宮公民館,琴浦町別宮,,,133.6594642,35.42562169
12280,避難所,琴浦町,別所公民館,琴浦町別所,,,133.6550806,35.49715932
12283,避難所,琴浦町,保公民館,琴浦町保,,,133.6908196,35.49821272
12281,避難所,琴浦町,朝日町公民館,琴浦町別所,,,133.6602077,35.50822909
12282,避難所,琴浦町,安田地区公民館,琴浦町箆津437,,,133.6162461,35.512588
12286,避難所,琴浦町,釛多目的研修センター,琴浦町釛517,858531886,,133.6959766,35.47022584
12284,避難所,琴浦町,上法万公民館,琴浦町法万,,,133.6951015,35.44266546
12287,避難所,大山町,下田中児童館,大山町田中693,,,133.5901064,35.52218233
12287,避難所,大山町,下田中児童館,大山町田中693,,,133.5901064,35.52218233
12288,避難所,大山町,中山ふれあいセンター,大山町田中762-8,858582401,,133.5901513,35.52373208
12289,避難所,大山町,大山小学校香取分校,大山町豊房2046-79,,,133.5529765,35.4326752
12291,避難所,米子市,稲吉集落センター,米子市淀江町稲吉175,,,133.4437591,35.44031639
12290,避難所,大山町,大山公民館,大山町末長269-1,859533003,,133.4569536,35.48290164
12292,避難所,米子市,稲吉農村運動広場,米子市淀江町稲吉175,,,133.4434506,35.44028033
12294,避難所,米子市,淀江野球場,米子市淀江町西原822-1,,,133.4159846,35.44855984
12295,避難所,米子市,大和公園,米子市淀江町中間1154-1,,,133.4024836,35.45134506
12293,避難所,米子市,高井谷運動公園,米子市淀江町高井谷71-1,,,133.4396448,35.43909168
12296,避難所,米子市,淀江公民館宇田川分館（旧宇田川公民館）,米子市淀江町中西尾466,859562086,,133.4326436,35.44145876
12297,避難所,米子市,富繁構造改善センター,米子市淀江町富繁55-4,,,133.4291973,35.43941989
12298,避難所,米子市,淀江ゆめ温泉,米子市淀江町福岡1547,,,133.4415474,35.45347709
12299,避難所,日吉津村,ジャスコショッピングセンター日吉津店,日吉津村日吉津1160-1,,,133.3869655,35.4448807
12300,避難所,日吉津村,蚊屋島神社境内,日吉津村日吉津380,859272518,,133.3800661,35.43785035
12301,避難所,日吉津村,日吉津上口１区公民館,日吉津村日吉津473,859275180,,133.3809251,35.4365155
12302,避難所,日吉津村,日吉津下口公民館,日吉津村日吉津56-2,859270633,,133.3783402,35.43924718
12303,避難所,日吉津村,海川公民館,日吉津村日吉津785-1,859271970,,133.3843178,35.43958022
12304,避難所,日吉津村,日吉津村役場庁舎,日吉津村日吉津872-15,859270211,859270903,133.380771,35.44015712
12305,避難所,日吉津村,富吉公民館,日吉津村富吉1034,859270401,,133.3788321,35.44379871
12307,避難所,日吉津村,日吉津上口２区公民館,日吉津村日吉津63,859272806,,133.3805761,35.43246591
12307,避難所,日吉津村,日吉津上口２区公民館,日吉津村日吉津63,859272806,,133.3805761,35.43246591
12308,避難所,日吉津村,今吉公民館,日吉津村日吉津1756-9,859270168,,133.3826206,35.45041207
12310,避難所,日吉津村,今吉東集会所,日吉津村今吉63-13,,,133.3849933,35.45158577
12309,避難所,日吉津村,海川公民館新田分館,日吉津村日吉津1695-4,,,133.38905,35.44945592
12311,避難所,南部町,下阿賀公民館,南部町阿賀737-2,,,133.3366873,35.35950653
12314,避難所,南部町,円山集会所,南部町円山50,,,133.3686065,35.37695893
12312,避難所,南部町,上阿賀公民館,南部町阿賀329,,,133.3299519,35.3555477
12315,避難所,南部町,荻名公民館,南部町荻名298-2,,,133.3896547,35.36331747
12313,避難所,南部町,井上集会所,南部町井上518,,,133.3736259,35.34896749
12316,避難所,南部町,入蔵公民館,南部町下中谷,,,133.3133481,35.2995196
12317,避難所,南部町,鴨部集会所,南部町鴨部,,,133.331561,35.32888015
12319,避難所,南部町,宮前一区公民館,南部町宮前350-1,,,133.3692279,35.36561109
12318,避難所,南部町,上鴨部公民館,南部町鴨部,,,133.3320259,35.32665572
12321,避難所,南部町,金田ゲートボール場,南部町金田237-1,,,133.3757293,35.35247491
12320,避難所,南部町,境公民館,南部町境952-2,859664074,,133.3461854,35.38186175
12323,避難所,南部町,小原生活改善会館,南部町原,,,133.3226308,35.34999134
12322,避難所,南部町,金田公民館,南部町金田488-1,,,133.3748287,35.34840122
12325,避難所,南部町,雲光寺,南部町御内谷1205,859643023,,133.3714932,35.34430102
12327,避難所,南部町,三崎公民館,南部町三崎118,859643133,,133.3543681,35.37312896
12324,避難所,南部町,原公民館,南部町原,,,133.3236435,35.35549738
12327,避難所,南部町,三崎公民館,南部町三崎118,859643133,,133.3543681,35.37312896
12328,避難所,南部町,寺内公民館,南部町寺内348-1,,,133.3528715,35.36753136
12329,避難所,南部町,諸木公民館,南部町諸木468-2,859642902,,133.3688597,35.37539055
12331,避難所,南部町,西公民館,南部町西,,,133.3184223,35.34470558
12330,避難所,南部町,早田公民館,南部町上中谷1158-3,,,133.3312586,35.2914793
12332,避難所,南部町,東長田青年の家,南部町中223-1,859665040,,133.3525436,35.30763451
12334,避難所,南部町,朝金公民館,南部町朝金1629-2,,,133.3827843,35.35470687
12333,避難所,南部町,猪小路公民館,南部町猪小路354-8,,,133.3120133,35.35633016
12335,避難所,南部町,さくら保育園,南部町天萬1445,,,133.3577803,35.37359472
12336,避難所,南部町,天萬神社,南部町天萬990,,,133.3587489,35.37409954
12337,避難所,南部町,天萬公民館,南部町天萬559-1,859643311,,133.3621734,35.37133535
12339,避難所,南部町,南部町役場天萬庁舎,南部町天萬558,859642211,859642183,133.3619095,35.37080339
12338,避難所,南部町,会見町公民館,南部町天萬558,,,133.3619403,35.37109153
12343,避難所,南部町,八金公民館,南部町八金343,,,133.3638051,35.31419565
12342,避難所,南部町,大慈寺,南部町馬場226,859663050,,133.3200176,35.33889513
12341,避難所,南部町,賀祥集会所,南部町下中谷,,,133.3348951,35.31643884
12345,避難所,南部町,柏尾集会所,南部町福成2372,,,133.3331701,35.36713985
